%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  recession_b_soil recession_b_karst neg_kge        
436      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            3.821666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.112928755    
437      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.236111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1147699055   
438      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.572222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1115986404   
439      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1397222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1113791078   
440      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4088333333   0.02122222222  3.861111111    3.12037037     0.113721286    
441      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.736111111    3.12037037     0.1104315313   
442      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    2.99537037     0.1118217792   
443      I1         2.56462963     4.462962963    4.972222222    0.4038148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1101259719   
444      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.549          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1169637202   
445      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.811666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1061960051   
446      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.486111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1066854941   
447      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.872222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1063459034   
448      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.5078333333   0.02122222222  3.861111111    3.12037037     0.1116668835   
449      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.07852222222  3.861111111    3.12037037     0.1065960158   
450      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.986111111    3.12037037     0.1076569059   
451      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.24537037     0.1058326164   
452      I1         2.56462963     4.362962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1059727386   
453      I1         2.56462963     4.462962963    4.897222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1177081295   
454      I1         2.56462963     4.462962963    4.972222222    0.3058148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1134486983   
455      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
456      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            3.821666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1075089465   
457      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.236111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1078352072   
458      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.572222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1065804676   
459      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1397222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1063459034   
460      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4088333333   0.02122222222  3.861111111    3.12037037     0.1154476542   
461      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.736111111    3.12037037     0.1100788556   
462      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    2.99537037     0.106873987    
463      I1         2.64962963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1028381281   
464      I1         2.56462963     4.462962963    4.972222222    0.4038148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1093126968   
465      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.811666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1017492707   
466      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.486111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1026236819   
467      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.872222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
468      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.5078333333   0.02122222222  3.861111111    3.12037037     0.1113689436   
469      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.07852222222  3.861111111    3.12037037     0.1024356451   
470      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.986111111    3.12037037     0.1053287038   
471      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.24537037     0.1021263239   
472      I1         2.56462963     4.362962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1021624628   
473      I1         2.56462963     4.462962963    4.897222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1071407828   
474      I1         2.56462963     4.462962963    4.972222222    0.3058148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1067903836   
475      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.402          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1066668104   
476      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          3.821666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1041628538   
477      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.236111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1042191958   
478      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.572222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1025449339   
479      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1397222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
480      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4088333333   0.02122222222  3.861111111    3.12037037     0.108472959    
481      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.736111111    3.12037037     0.10454057     
482      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    2.99537037     0.1026012818   
483      I1         2.60712963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019353286   
484      I1         2.56462963     4.462962963    4.972222222    0.3793148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1044151428   
485      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.4755         4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1033672596   
486      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.564166667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1018430179   
487      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.423611111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023124498   
488      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.797222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
489      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4830833333   0.02122222222  3.861111111    3.12037037     0.1049869178   
490      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.04987222222  3.861111111    3.12037037     0.1023716496   
491      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.923611111    3.12037037     0.1032051821   
492      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.18287037     0.1022293775   
493      I1         2.52212963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.104103301    
494      I1         2.56462963     4.412962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1022508817   
495      I1         2.56462963     4.462962963    4.934722222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1035887853   
496      I1         2.56462963     4.462962963    4.972222222    0.3303148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1031878234   
497      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.4265         4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1034442047   
498      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.069166667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1031399377   
499      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.298611111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1028975957   
500      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.647222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
501      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1434722222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
502      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4335833333   0.02122222222  3.861111111    3.12037037     0.1035950868   
503      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.798611111    3.12037037     0.1027966492   
504      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.05787037     0.1024674051   
505      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019703983   
506      I1         2.56462963     4.487962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023907062   
507      I1         2.56462963     4.462962963    4.990972222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1025273357   
508      I1         2.56462963     4.462962963    4.972222222    0.3670648148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.103014413    
509      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.46325        4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1025965186   
510      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1020368573   
511      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.392361111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1022750757   
512      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.759722222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
513      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1490972222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
514      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4707083333   0.02122222222  3.861111111    3.12037037     0.1031778946   
515      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.03554722222  3.861111111    3.12037037     0.1023533173   
516      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.892361111    3.12037037     0.102611298    
517      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.15162037     0.1022849955   
518      I1         2.54337963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1030536225   
519      I1         2.56462963     4.437962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1022966163   
520      I1         2.56462963     4.462962963    4.953472222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1026859629   
521      I1         2.56462963     4.462962963    4.972222222    0.3425648148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1024053381   
522      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.43875        4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1026241057   
523      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.192916667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1027414601   
524      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.329861111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1025413362   
525      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.684722222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
526      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1453472222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023432517   
527      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4459583333   0.02122222222  3.861111111    3.12037037     0.10248967     
528      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.006897222222 3.861111111    3.12037037     0.1023408385   
529      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.829861111    3.12037037     0.1024053347   
530      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.08912037     0.102404078    
531      I1         2.60712963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019353286   
532      I1         2.58587963     4.487962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1020214835   
533      I1         2.58587963     4.462962963    4.990972222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1021733841   
534      I1         2.58587963     4.462962963    4.972222222    0.3670648148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1022352534   
535      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.46325        4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1021995516   
536      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.101681163    
537      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.392361111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1020287304   
538      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.759722222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019703983   
539      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1490972222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019703983   
540      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4707083333   0.02122222222  3.861111111    3.12037037     0.1023450805   
541      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.03554722222  3.861111111    3.12037037     0.1020139196   
542      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.892361111    3.12037037     0.1019332494   
543      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.15162037     0.1019076175   
544      I1         2.58587963     4.437962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019200555   
545      I1         2.58587963     4.462962963    4.953472222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1022972265   
546      I1         2.58587963     4.462962963    4.972222222    0.3425648148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1024243467   
547      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.43875        4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1022756451   
548      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.192916667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1023473777   
549      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.329861111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.102034813    
550      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.684722222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019703983   
551      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1453472222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019703983   
552      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4459583333   0.02122222222  3.861111111    3.12037037     0.1025585055   
553      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.006897222222 3.861111111    3.12037037     0.1019355469   
554      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.829861111    3.12037037     0.1023351601   
555      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.08912037     0.1020356885   
556      I1         2.60712963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1016643234   
557      I1         2.58587963     4.487962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1017336944   
558      I1         2.58587963     4.462962963    4.990972222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.101850034    
559      I1         2.58587963     4.462962963    4.972222222    0.3670648148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1018996167   
560      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.46325        4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019435579   
561      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.564166667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1014983138   
562      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.392361111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1017399807   
563      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.759722222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.101681163    
564      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1490972222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.101681163    
565      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4707083333   0.02122222222  3.861111111    3.12037037     0.1020005762   
566      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.03554722222  3.861111111    3.12037037     0.101725949    
567      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.892361111    3.12037037     0.1016175667   
568      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.15162037     0.1016161896   
569      I1         2.58587963     4.437962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1016293199   
570      I1         2.58587963     4.462962963    4.953472222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1020427457   
571      I1         2.58587963     4.462962963    4.972222222    0.3425648148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1021831166   
572      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.43875        4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1019528856   
573      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.329861111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1017447824   
574      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.684722222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.101681163    
575      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1453472222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.101681163    
576      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4459583333   0.02122222222  3.861111111    3.12037037     0.1023265343   
577      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.006897222222 3.861111111    3.12037037     0.1016451464   
578      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.829861111    3.12037037     0.1020737684   
579      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.451          4.440416667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.08912037     0.1017486007   
580      I1         2.60712963     4.462962963    4.972222222    0.3548148148   0.451          4.564166667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1014934145   
581      I1         2.58587963     4.487962963    4.972222222    0.3548148148   0.451          4.564166667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1015522066   
582      I1         2.58587963     4.462962963    4.990972222    0.3548148148   0.451          4.564166667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1016346802   
583      I1         2.58587963     4.462962963    4.972222222    0.3670648148   0.451          4.564166667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.101677071    
584      I1         2.58587963     4.462962963    4.972222222    0.3548148148   0.46325        4.564166667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1017919799   
