%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  neg_kge        
463      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.4231075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2523054449   
464      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.946772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2375615083   
465      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    3.08608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.235071556    
466      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1466388247   0.3921622616   1.034462462    0.2346508126   
467      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.4416622616   1.034462462    0.2479818542   
468      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.091762462    0.2329005536   
469      I1         0.8034118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2321810573   
470      I1         0.8884118105   1.333939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2494493079   
471      I1         0.8884118105   1.418939516    4.38415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2344960513   
472      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3251075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2326632012   
473      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2312356594   
474      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.83608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2349883707   
475      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.802056553    0.1391388247   0.3921622616   1.034462462    0.2346508126   
476      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1316388247   0.3921622616   1.034462462    0.2346508126   
477      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3426622616   1.034462462    0.2315636285   
478      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9771624622   0.2366994524   
479      I1         0.9734118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.233294749    
480      I1         0.8884118105   1.588939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2345279341   
481      I1         0.8884118105   1.503939516    4.48415467     0.09531572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2361243098   
482      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.4231075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2355717545   
483      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.946772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2338603004   
484      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    3.08608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2332918477   
485      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1466388247   0.3921622616   1.034462462    0.2304941257   
486      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.4416622616   1.034462462    0.2341297366   
487      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.091762462    0.2307335799   
488      I1         0.8034118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2293904705   
489      I1         0.8884118105   1.503939516    4.38415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.229250226    
490      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3251075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2375447364   
491      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2265376988   
492      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    1.895568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.248701973    
493      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.83608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2278921752   
494      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.802056553    0.1391388247   0.3921622616   1.034462462    0.2304941257   
495      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1316388247   0.3921622616   1.034462462    0.2304941257   
496      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3426622616   1.034462462    0.2347211344   
497      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9771624622   0.2305913847   
498      I1         0.9734118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2295869482   
499      I1         0.8884118105   1.588939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.230247638    
500      I1         0.8884118105   1.503939516    4.48415467     0.09531572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2329244885   
501      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.4231075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2320741039   
502      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2424044473   
503      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    3.08608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2291874391   
504      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1466388247   0.3921622616   1.034462462    0.2265376988   
505      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.4416622616   1.034462462    0.2305267376   
506      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.091762462    0.2267122846   
507      I1         0.8034118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2252605464   
508      I1         0.8884118105   1.503939516    4.38415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2253042598   
509      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3251075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2332677917   
510      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2231398095   
511      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    1.895568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2461511772   
512      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.83608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2241486862   
513      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.802056553    0.1391388247   0.3921622616   1.034462462    0.2265376988   
514      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1316388247   0.3921622616   1.034462462    0.2265376988   
515      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3426622616   1.034462462    0.2305041269   
516      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9771624622   0.2266972531   
517      I1         0.9734118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2265520921   
518      I1         0.8884118105   1.588939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2264916371   
519      I1         0.8884118105   1.503939516    4.48415467     0.09531572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2303735922   
520      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.4231075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2291628366   
521      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2384658635   
522      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    3.08608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2256116372   
523      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1466388247   0.3921622616   1.034462462    0.2231398095   
524      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.4416622616   1.034462462    0.2274990735   
525      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.091762462    0.2232438526   
526      I1         0.8034118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2215830742   
527      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2284271476   
528      I1         0.8884118105   1.503939516    4.38415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2219182213   
529      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3251075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2295195963   
530      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2202434126   
531      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    1.895568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2446317089   
532      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.83608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2210020911   
533      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.802056553    0.1391388247   0.3921622616   1.034462462    0.2231398095   
534      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1316388247   0.3921622616   1.034462462    0.2231398095   
535      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3426622616   1.034462462    0.2268300734   
536      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9771624622   0.2233669824   
537      I1         1.05841181     1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2295363556   
538      I1         0.8884118105   1.673939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2321440255   
539      I1         0.8884118105   1.503939516    4.48415467     0.1443157283   0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2636131273   
540      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.4721075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2490647738   
541      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.270568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2654076644   
542      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    3.21108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2249874171   
543      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.4911622616   1.034462462    0.2403821605   
544      I1         0.7184118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.218805786    
545      I1         0.8884118105   1.333939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2425073191   
546      I1         0.8884118105   1.503939516    4.28415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2202490515   
547      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.2761075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.240663532    
548      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   2.976772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2165289463   
549      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    1.770568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.3136908693   
550      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.71108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2174120224   
551      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.652056553    0.1391388247   0.3921622616   1.034462462    0.2213979738   
552      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1241388247   0.3921622616   1.034462462    0.2202434126   
553      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.2931622616   1.034462462    0.2326832917   
554      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9198624622   0.2210381053   
555      I1         0.9734118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2236278566   
556      I1         0.8884118105   1.588939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.223423396    
557      I1         0.8884118105   1.503939516    4.48415467     0.09531572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2276607965   
558      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.4231075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2265876543   
559      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2360675732   
560      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    3.08608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2226628904   
561      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1466388247   0.3921622616   1.034462462    0.2202434126   
562      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.4416622616   1.034462462    0.2248899389   
563      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.091762462    0.2203058066   
564      I1         0.8034118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.218771673    
565      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.225919601    
566      I1         0.8884118105   1.503939516    4.38415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.219035727    
567      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3251075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2264287255   
568      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.471772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2181404595   
569      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    1.895568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2415404595   
570      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.83608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2181876435   
571      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.802056553    0.1391388247   0.3921622616   1.034462462    0.2202434126   
572      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1316388247   0.3921622616   1.034462462    0.2202434126   
573      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3426622616   1.034462462    0.2237409302   
574      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9771624622   0.2205095831   
575      I1         0.9309118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2216376363   
576      I1         0.8884118105   1.546439516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2208634908   
577      I1         0.8884118105   1.503939516    4.48415467     0.07081572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2207115024   
578      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3986075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2215864013   
579      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   4.214272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2215732354   
580      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.083068572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2251129416   
581      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    3.02358724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.221444504    
582      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1428888247   0.3921622616   1.034462462    0.2202434126   
583      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.4169122616   1.034462462    0.2213748623   
584      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.063112462    0.220229157    
585      I1         0.8459118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2192964857   
586      I1         0.8884118105   1.461439516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2219192825   
587      I1         0.8884118105   1.503939516    4.43415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2254547774   
588      I1         0.8884118105   1.503939516    4.48415467     0.02181572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.225071331    
589      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3496075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2220507227   
590      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2189336123   
591      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    1.958068572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2248512953   
592      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.89858724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2191258459   
593      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.877056553    0.1391388247   0.3921622616   1.034462462    0.2202434126   
594      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1353888247   0.3921622616   1.034462462    0.2202434126   
595      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3674122616   1.034462462    0.2211492035   
596      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.966772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.005812462    0.2203397142   
597      I1         0.9309118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2203572724   
598      I1         0.8884118105   1.546439516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2194446611   
599      I1         0.8884118105   1.503939516    4.48415467     0.07081572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2195387468   
600      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3986075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2204073809   
601      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.083068572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2237770414   
602      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    3.02358724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2200976601   
603      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1428888247   0.3921622616   1.034462462    0.2189336123   
604      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.4169122616   1.034462462    0.2201734704   
605      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.063112462    0.2188996415   
606      I1         0.8459118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2179637267   
607      I1         0.8884118105   1.461439516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2207432102   
608      I1         0.8884118105   1.503939516    4.43415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2241057805   
609      I1         0.8884118105   1.503939516    4.48415467     0.02181572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.223666052    
610      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3496075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2206296538   
611      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    1.958068572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2236584567   
612      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.89858724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2178602967   
613      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.877056553    0.1391388247   0.3921622616   1.034462462    0.2189336123   
614      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1353888247   0.3921622616   1.034462462    0.2189336123   
615      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3674122616   1.034462462    0.2197456982   
616      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   3.719272094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.005812462    0.219048974    
