%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  et_alpha       neg_kge        
433      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   4.793333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2317871384   
434      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.092592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.4093506944   
435      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.555555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.256272761    
436      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.644444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2394433034   
437      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.06555555556  0.066          1.124777778    0.5725925926   0.2358867578   
438      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.010177778    0.5725925926   0.236400458    
439      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.4745925926   0.2619035772   
440      I1         1.423888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2567478281   
441      I1         1.338888889    2.668518519    2.637037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2358154023   
442      I1         1.338888889    2.668518519    2.537037037    0.07714814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2442162242   
443      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   6.278333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2382950736   
444      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.467592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2444305614   
445      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.930555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2408334327   
446      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08805555556  0.066          1.124777778    0.5725925926   0.2358867578   
447      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.1155         1.124777778    0.5725925926   0.2403289063   
448      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.6215925926   0.2452160178   
449      I1         1.253888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2375382173   
450      I1         1.338888889    2.583518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2393721738   
451      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9228518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2337795061   
452      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.288333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2338085574   
453      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.217592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2915449418   
454      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2404123673   
455      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.794444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2358867578   
456      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.07305555556  0.066          1.124777778    0.5725925926   0.2358867578   
457      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.0165         1.124777778    0.5725925926   0.237883914    
458      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.067477778    0.5725925926   0.2360954124   
459      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5235925926   0.2451244742   
460      I1         1.381388889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2432751254   
461      I1         1.338888889    2.668518519    2.587037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.23584988     
462      I1         1.338888889    2.668518519    2.537037037    0.05264814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2385466545   
463      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   6.030833333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2370903898   
464      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2340968118   
465      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.868055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2374975231   
466      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08430555556  0.066          1.124777778    0.5725925926   0.2358867578   
467      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.09075        1.124777778    0.5725925926   0.2372485768   
468      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5970925926   0.2381700059   
469      I1         1.296388889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2343491073   
470      I1         1.338888889    2.626018519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.237287768    
471      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2346765601   
472      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.535833333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2347775489   
473      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.280092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2544356891   
474      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2366695953   
475      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.869444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2358867578   
476      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.07680555556  0.066          1.124777778    0.5725925926   0.2358867578   
477      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.04125        1.124777778    0.5725925926   0.2361175167   
478      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.096127778    0.5725925926   0.235978638    
479      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5480925926   0.2385117411   
480      I1         1.381388889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2339330355   
481      I1         1.338888889    2.668518519    2.587037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2340849405   
482      I1         1.338888889    2.668518519    2.537037037    0.05264814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2320192248   
483      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   6.030833333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2355596018   
484      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.868055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2402160498   
485      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08430555556  0.066          1.124777778    0.5725925926   0.2340968118   
486      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.09075        1.124777778    0.5725925926   0.2339737024   
487      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5970925926   0.2413883867   
488      I1         1.296388889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2381535507   
489      I1         1.338888889    2.626018519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2360965413   
490      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2338478846   
491      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.535833333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2326776903   
492      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2298898196   
493      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.869444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2340968118   
494      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.07680555556  0.066          1.124777778    0.5725925926   0.2340968118   
495      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.04125        1.124777778    0.5725925926   0.2349642673   
496      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.096127778    0.5725925926   0.2337700487   
497      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5480925926   0.2306565246   
498      I1         1.381388889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2324577488   
499      I1         1.338888889    2.668518519    2.587037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2298638873   
500      I1         1.338888889    2.668518519    2.537037037    0.05264814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.230276451    
501      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   6.030833333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2312387966   
502      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.467592593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2359994755   
503      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08430555556  0.066          1.124777778    0.5725925926   0.2298898196   
504      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.09075        1.124777778    0.5725925926   0.2309554529   
505      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5970925926   0.2348575287   
506      I1         1.296388889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2315524229   
507      I1         1.338888889    2.626018519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2318671904   
508      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2290453987   
509      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.535833333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2285922077   
510      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2284444749   
511      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.869444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2298898196   
512      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.07680555556  0.066          1.124777778    0.5725925926   0.2298898196   
513      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.04125        1.124777778    0.5725925926   0.2301308061   
514      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.096127778    0.5725925926   0.2297830621   
515      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5480925926   0.2292672911   
516      I1         1.381388889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2335788131   
517      I1         1.338888889    2.668518519    2.587037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2284047788   
518      I1         1.338888889    2.668518519    2.537037037    0.05264814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2311620241   
519      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   6.030833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2296534332   
520      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.467592593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2297164194   
521      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08430555556  0.066          1.124777778    0.5725925926   0.2284444749   
522      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.09075        1.124777778    0.5725925926   0.2303653782   
523      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5970925926   0.2305440672   
524      I1         1.296388889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2274430439   
525      I1         1.338888889    2.626018519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2302724229   
526      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2269760736   
527      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2272945399   
528      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.618055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2304458583   
529      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.869444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2284444749   
530      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.07680555556  0.066          1.124777778    0.5725925926   0.2284444749   
531      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.04125        1.124777778    0.5725925926   0.2281948614   
532      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.096127778    0.5725925926   0.2285898974   
533      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5480925926   0.2307446272   
534      I1         1.381388889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2315605788   
535      I1         1.338888889    2.668518519    2.587037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2269151577   
536      I1         1.338888889    2.668518519    2.537037037    0.05264814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2294617521   
537      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   6.030833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2282086027   
538      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.467592593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2290679228   
539      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08430555556  0.066          1.124777778    0.5725925926   0.2269760736   
540      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.09075        1.124777778    0.5725925926   0.2291490322   
541      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5970925926   0.2297467654   
542      I1         1.296388889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2265362141   
543      I1         1.338888889    2.626018519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2287317393   
544      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9228518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2258281599   
545      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2258015004   
546      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.342592593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2381251175   
547      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.618055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2283551486   
548      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.869444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2269760736   
549      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.07680555556  0.066          1.124777778    0.5725925926   0.2269760736   
550      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.04125        1.124777778    0.5725925926   0.2263036645   
551      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.096127778    0.5725925926   0.2270419734   
552      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.783333333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5480925926   0.2286945966   
553      I1         1.423888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.239519251    
554      I1         1.338888889    2.668518519    2.637037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2256820704   
555      I1         1.338888889    2.668518519    2.537037037    0.07714814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2331952949   
556      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   6.030833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2282086027   
557      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.530092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2387402433   
558      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2324071827   
559      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08805555556  0.066          1.124777778    0.5725925926   0.2258015004   
560      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.1155         1.124777778    0.5725925926   0.2314424864   
561      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.6215925926   0.2355683724   
562      I1         1.253888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2283256006   
563      I1         1.338888889    2.583518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2298295387   
564      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.8983518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2237281119   
565      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.040833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2234309583   
566      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.280092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2644194815   
567      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.555555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2323186609   
568      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.794444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2258015004   
569      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.07305555556  0.066          1.124777778    0.5725925926   0.2258015004   
570      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.0165         1.124777778    0.5725925926   0.2257545184   
571      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.067477778    0.5725925926   0.2259737923   
572      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5235925926   0.2325041982   
573      I1         1.381388889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2305200755   
574      I1         1.338888889    2.668518519    2.587037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2257392657   
575      I1         1.338888889    2.668518519    2.537037037    0.05264814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2283913422   
576      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.467592593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2276835883   
577      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.743055556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2277238976   
578      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08430555556  0.066          1.124777778    0.5725925926   0.2258015004   
579      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.09075        1.124777778    0.5725925926   0.2280258226   
580      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5970925926   0.2284563143   
581      I1         1.296388889    2.668518519    2.537037037    0.02814814815  0.9473518519   5.535833333    2.405092593    2.680555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2252301983   
