%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  recession_b_soil recession_b_karst neg_kge        
411      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.796296296    2.75           0.1968147055   
412      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    3              0.1957929574   
413      I1         0.7911111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2105027202   
414      I1         0.9611111111   2.498518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2069416005   
415      I1         0.9611111111   2.668518519    3.225925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958268339   
416      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.03903703704  2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.197624209    
417      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    1.86           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.206610729    
418      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.555555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2031166106   
419      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.185185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2922229364   
420      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.644444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
421      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1266666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
422      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.2037333333   1.546296296    2.75           0.1957393708   
423      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.5            0.1959198825   
424      I1         1.046111111    2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.199277334    
425      I1         0.9611111111   2.668518519    3.525925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1959261811   
426      I1         0.9611111111   2.668518519    3.425925926    0.07714814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2172646776   
427      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.186037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1956188778   
428      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    3.345          2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1944505836   
429      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.930555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1993495364   
430      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.560185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2157337069   
431      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1491666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
432      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.06783333333  0.3183333333   1.546296296    2.75           0.2174191756   
433      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3756333333   1.546296296    2.75           0.1958672252   
434      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.671296296    2.75           0.1963106333   
435      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.875          0.1958028594   
436      I1         0.8761111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1987642142   
437      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1955793915   
438      I1         0.9611111111   2.668518519    3.325925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1957998996   
439      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.08803703704  2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1965065463   
440      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.355          2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1996984515   
441      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1954303891   
442      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.310185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.225590725    
443      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.794444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
444      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1341666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
445      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.2610333333   1.546296296    2.75           0.1957808332   
446      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.625          0.1958611157   
447      I1         1.003611111    2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1968774834   
448      I1         0.9611111111   2.668518519    3.475925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958632496   
449      I1         0.9611111111   2.668518519    3.425925926    0.05264814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2050203786   
450      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.161537037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1956592207   
451      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    3.0975         2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1949634086   
452      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.868055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1973844514   
453      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.497685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1997195324   
454      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1454166667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
455      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.04308333333  0.3183333333   1.546296296    2.75           0.2051929997   
456      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3469833333   1.546296296    2.75           0.1958458831   
457      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.608796296    2.75           0.196063852    
458      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.8125         0.1958118578   
459      I1         0.9186111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1964349489   
460      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.194241605    
461      I1         0.9611111111   2.668518519    3.375925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958042761   
462      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.112537037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1961083671   
463      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.6025         2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1972705567   
464      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1950087006   
465      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.372685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2049040289   
466      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.869444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
467      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1379166667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
468      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.2896833333   1.546296296    2.75           0.1958023866   
469      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.6875         0.1958403538   
470      I1         1.003611111    2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1960464563   
471      I1         0.9611111111   2.626018519    3.475925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1944131443   
472      I1         0.9611111111   2.626018519    3.425925926    0.05264814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2019626223   
473      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.161537037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1936829097   
474      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    3.0975         2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1937428843   
475      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.868055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1967973756   
476      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.497685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2036909257   
477      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1454166667   0.01833333333  0.3183333333   1.546296296    2.75           0.194241605    
478      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.04308333333  0.3183333333   1.546296296    2.75           0.2021454412   
479      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3469833333   1.546296296    2.75           0.1942875086   
480      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.608796296    2.75           0.1942493597   
481      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.8125         0.1941786774   
482      I1         0.9186111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1940738172   
483      I1         0.9611111111   2.626018519    3.375925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1941019464   
484      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.112537037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.194918381    
485      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.6025         2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1952517184   
486      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1923121921   
487      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.372685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1985826411   
488      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.869444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.194241605    
489      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1379166667   0.01833333333  0.3183333333   1.546296296    2.75           0.194241605    
490      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.2896833333   1.546296296    2.75           0.1941974813   
491      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.6875         0.1943123268   
492      I1         1.003611111    2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1931947605   
493      I1         0.9611111111   2.626018519    3.475925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1924432734   
494      I1         0.9611111111   2.626018519    3.425925926    0.05264814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2014766491   
495      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.161537037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1919361793   
496      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    3.0975         2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.191637606    
497      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.497685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1984842526   
498      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1454166667   0.01833333333  0.3183333333   1.546296296    2.75           0.1923121921   
499      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.04308333333  0.3183333333   1.546296296    2.75           0.2015092832   
500      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3469833333   1.546296296    2.75           0.1923398433   
501      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.608796296    2.75           0.1924244377   
502      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.8125         0.1922647025   
503      I1         0.9186111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1930488086   
504      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1925725632   
505      I1         0.9611111111   2.626018519    3.375925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1922095773   
506      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.112537037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1928095857   
507      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.6025         2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1935549632   
508      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1915612777   
509      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.372685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1997663564   
510      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.869444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1923121921   
511      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1379166667   0.01833333333  0.3183333333   1.546296296    2.75           0.1923121921   
512      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.2896833333   1.546296296    2.75           0.1922852386   
513      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.743055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.6875         0.1923663689   
514      I1         1.003611111    2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1915229486   
515      I1         0.9611111111   2.626018519    3.475925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1916448275   
516      I1         0.9611111111   2.626018519    3.425925926    0.05264814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2022859521   
517      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.161537037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1913865333   
518      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    3.0975         2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1906596147   
519      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.497685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1938339601   
520      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1454166667   0.01833333333  0.3183333333   1.546296296    2.75           0.1915612777   
521      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.04308333333  0.3183333333   1.546296296    2.75           0.2021106062   
522      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3469833333   1.546296296    2.75           0.1915664281   
523      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.608796296    2.75           0.1918209407   
524      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.8125         0.191531722    
525      I1         0.9186111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1931706793   
526      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1904772855   
527      I1         0.9611111111   2.626018519    3.375925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1915020236   
528      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.112537037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1918599267   
529      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.6025         2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1930941186   
530      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.618055556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1926458363   
531      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.372685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2024767806   
532      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.869444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1915612777   
533      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1379166667   0.01833333333  0.3183333333   1.546296296    2.75           0.1915612777   
534      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.2896833333   1.546296296    2.75           0.1915555525   
535      I1         0.9611111111   2.626018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.6875         0.1915962176   
536      I1         1.003611111    2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1909934134   
537      I1         0.9611111111   2.583518519    3.475925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1906872714   
538      I1         0.9611111111   2.583518519    3.425925926    0.05264814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.199653327    
539      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.161537037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.189892203    
540      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    3.0975         2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1899576453   
541      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.497685185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1977986524   
542      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1454166667   0.01833333333  0.3183333333   1.546296296    2.75           0.1904772855   
543      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.04308333333  0.3183333333   1.546296296    2.75           0.1995052273   
544      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3469833333   1.546296296    2.75           0.1905081624   
545      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.608796296    2.75           0.1904069845   
546      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.8125         0.1903989149   
547      I1         0.9186111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1915054028   
548      I1         0.9611111111   2.541018519    3.425925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1922330718   
549      I1         0.9611111111   2.583518519    3.375925926    0.02814814815  0.137037037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1903034357   
550      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.112537037    2.85           2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1911831092   
551      I1         0.9611111111   2.583518519    3.425925926    0.02814814815  0.137037037    2.6025         2.680555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1915485144   
