%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  wp_soil        wp_soil_sigma  neg_kge        
411      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    117.7992593    0.3584656932   
412      I1         0.7911111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3426307284   
413      I1         0.9611111111   2.498518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.38210871     
414      I1         0.9611111111   2.668518519    4.262962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.4571672897   
415      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3346754735   
416      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.740740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3606122893   
417      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.533333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.5150072501   
418      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.2037333333   5.555555556    102.8092593    0.3497471783   
419      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3424331954   
420      I1         1.131111111    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3508132084   
421      I1         0.9611111111   2.668518519    4.462962963    0.1261481481   0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3946558263   
422      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.1261481481   0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3562907357   
423      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  1.64           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3291446112   
424      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    3.240740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3513895277   
425      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.02333333333  0.01833333333  0.3183333333   5.555555556    102.8092593    0.3444381757   
426      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.1173333333   0.3183333333   5.555555556    102.8092593    0.4182354285   
427      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.4329333333   5.555555556    102.8092593    0.3350705705   
428      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   35.55555556    102.8092593    0.3573246163   
429      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    117.7992593    0.3454070185   
430      I1         0.7911111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3364194923   
431      I1         0.9611111111   2.498518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3587730757   
432      I1         0.9611111111   2.668518519    4.262962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.4447900231   
433      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.305555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3588246823   
434      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.740740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3726102937   
435      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.533333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.5415300984   
436      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.2037333333   5.555555556    102.8092593    0.3343898315   
437      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.324187759    
438      I1         1.131111111    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3390083049   
439      I1         0.9611111111   2.668518519    4.462962963    0.1261481481   0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3800411635   
440      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.1261481481   0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3430148013   
441      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  1.64           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3180092736   
442      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    3.240740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3466191033   
443      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.02333333333  0.01833333333  0.3183333333   5.555555556    87.81925926    0.3375263235   
444      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.1173333333   0.3183333333   5.555555556    87.81925926    0.4015797007   
445      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.4329333333   5.555555556    87.81925926    0.3245859234   
446      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   35.55555556    87.81925926    0.345568906    
447      I1         0.7911111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3265573155   
448      I1         0.9611111111   2.498518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.348003259    
449      I1         0.9611111111   2.668518519    4.262962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.4288311872   
450      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.305555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.345487931    
451      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.740740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3535772486   
452      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.533333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.5308271287   
453      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.2037333333   5.555555556    87.81925926    0.3238998093   
454      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3143730391   
455      I1         1.046111111    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3296642151   
456      I1         0.9611111111   2.668518519    4.462962963    0.07714814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3448226634   
457      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.07714814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3331485488   
458      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  1.145          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3231091646   
459      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.680555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3315237714   
460      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    3.115740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3312150484   
461      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.983333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3375263235   
462      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.01583333333  0.01833333333  0.3183333333   5.555555556    87.81925926    0.3377096999   
463      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.06783333333  0.3183333333   5.555555556    87.81925926    0.3560081297   
464      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3756333333   5.555555556    87.81925926    0.3243721139   
465      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   20.55555556    87.81925926    0.3341585985   
466      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    95.31425926    0.3293779973   
467      I1         0.8761111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3230621186   
468      I1         0.9611111111   2.583518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3350076073   
469      I1         0.9611111111   2.668518519    4.362962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3735560352   
470      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.155          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3501899725   
471      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.430555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3262824717   
472      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.865740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.3304637913   
473      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.683333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.4048385947   
474      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.0008333333333 0.01833333333  0.3183333333   5.555555556    87.81925926    0.4177844562   
475      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.2610333333   5.555555556    87.81925926    0.3240310064   
476      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3191631491   
477      I1         1.046111111    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3242737638   
478      I1         0.9611111111   2.668518519    4.462962963    0.07714814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3382456279   
479      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.07714814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3273644353   
480      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  1.145          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3177724232   
481      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.680555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3272918685   
482      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    3.115740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3279267312   
483      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.983333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3344069893   
484      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.01583333333  0.01833333333  0.3183333333   5.555555556    80.32425926    0.3344534177   
485      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.06783333333  0.3183333333   5.555555556    80.32425926    0.3487792326   
486      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3756333333   5.555555556    80.32425926    0.3193475749   
487      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   20.55555556    80.32425926    0.3286680581   
488      I1         0.8761111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3182893522   
489      I1         0.9611111111   2.583518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3298019664   
490      I1         0.9611111111   2.668518519    4.362962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3668550907   
491      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.155          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3458914577   
492      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.430555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3203663539   
493      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.865740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3231701666   
494      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.683333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.3985599741   
495      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.0008333333333 0.01833333333  0.3183333333   5.555555556    80.32425926    0.4119803976   
496      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.2610333333   5.555555556    80.32425926    0.3190063435   
497      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3143730391   
498      I1         1.046111111    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3190769452   
499      I1         0.9611111111   2.668518519    4.462962963    0.07714814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.33174585     
500      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.07714814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3217930857   
501      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  1.145          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3126558323   
502      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.680555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.323309074    
503      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    3.115740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3248837922   
504      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.983333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3315762866   
505      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.01583333333  0.01833333333  0.3183333333   5.555555556    72.82925926    0.331481124    
506      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.06783333333  0.3183333333   5.555555556    72.82925926    0.3415956299   
507      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3756333333   5.555555556    72.82925926    0.3145569998   
508      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   20.55555556    72.82925926    0.3233371331   
509      I1         0.8761111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3137801967   
510      I1         0.9611111111   2.583518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3247656328   
511      I1         0.9611111111   2.668518519    4.362962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3603050008   
512      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.155          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3418317026   
513      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.430555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3146399899   
514      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.865740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.3160134174   
515      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.683333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.39236606     
516      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.0008333333333 0.01833333333  0.3183333333   5.555555556    72.82925926    0.4063159955   
517      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.2610333333   5.555555556    72.82925926    0.3142166535   
518      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3098956377   
519      I1         1.046111111    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3141563801   
520      I1         0.9611111111   2.668518519    4.462962963    0.07714814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3254092987   
521      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.07714814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.316522983    
522      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  1.145          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3078423552   
523      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.680555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3196384798   
524      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    3.115740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3221326662   
525      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.983333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3290817267   
526      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.01583333333  0.01833333333  0.3183333333   5.555555556    65.33425926    0.32884424     
527      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.06783333333  0.3183333333   5.555555556    65.33425926    0.3345477074   
528      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3756333333   5.555555556    65.33425926    0.3100785443   
529      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   20.55555556    65.33425926    0.3182450799   
530      I1         0.8761111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3096082916   
531      I1         0.9611111111   2.583518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3199763834   
532      I1         0.9611111111   2.668518519    4.362962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3540042065   
533      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.155          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3380742003   
534      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.430555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3091952315   
535      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.865740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3091010921   
536      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.683333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.3863447286   
537      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.0008333333333 0.01833333333  0.3183333333   5.555555556    65.33425926    0.4008852516   
538      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.2610333333   5.555555556    65.33425926    0.3097401917   
539      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    57.83925926    0.3058136905   
540      I1         1.046111111    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    57.83925926    0.3096051298   
541      I1         0.9611111111   2.668518519    4.462962963    0.07714814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    57.83925926    0.3193448655   
542      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.07714814815  0.65           2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    57.83925926    0.3116525616   
543      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  1.145          2.555555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    57.83925926    0.3034222565   
544      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.680555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    57.83925926    0.3163413272   
545      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    3.115740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    57.83925926    0.3197132274   
546      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.983333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    57.83925926    0.3269619493   
547      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.555555556    2.990740741    2.833333333    0.01583333333  0.01833333333  0.3183333333   5.555555556    57.83925926    0.3265873054   
