%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  et_alpha       wp_soil        wp_soil_sigma  neg_kge        
386      I1         1.968518519    2.038888889    2.537037037    0.8992592593   0.9718518519   5.05           2.712962963    2.25           0.1666666667   0.1416666667   0.055          0.06366666667  0.9718518519   183.3333333    141.6722222    0.3608965409   
387      I1         1.716666667    1.85           2.537037037    0.8992592593   0.9718518519   5.05           3.083333333    2.25           0.8333333333   0.1416666667   0.01833333333  0.02122222222  0.9718518519   183.3333333    141.6722222    0.4210963912   
388      I1         1.968518519    2.605555556    2.537037037    0.8266666667   0.9718518519   2.85           2.805555556    1.972222222    0.1666666667   0.1416666667   0.275          0.02122222222  0.9718518519   5.555555556    141.6722222    0.3516303767   
389      I1         1.905555556    2.668518519    2.537037037    0.7177777778   0.9718518519   2.85           2.805555556    1.972222222    0.1666666667   0.1416666667   0.055          0.02122222222  0.862962963    5.555555556    141.6722222    0.4138821208   
390      I1         1.968518519    2.605555556    2.611111111    0.6814814815   0.9718518519   3.95           2.712962963    1.972222222    0.1666666667   0.008333333333 0.385          0.02122222222  0.9718518519   83.33333333    108.3611111    0.3376232797   
391      I1         1.905555556    2.605555556    2.537037037    0.7177777778   0.9718518519   6.15           3.361111111    1.972222222    0.1666666667   0.008333333333 0.3483333333   0.02122222222  0.9718518519   5.555555556    141.6722222    0.4209295424   
392      I1         1.77962963     2.605555556    2.537037037    0.7177777778   0.9718518519   2.85           2.805555556    1.972222222    0.1666666667   0.008333333333 0.385          0.02122222222  0.9718518519   5.555555556    141.6722222    0.3721425928   
393      I1         1.77962963     1.661111111    2.537037037    0.7177777778   0.9718518519   2.85           3.083333333    2.25           0.1666666667   0.008333333333 0.3483333333   0.02122222222  0.9718518519   83.33333333    8.427777778    0.4096871545   
394      I1         1.464814815    2.227777778    2.611111111    0.6814814815   0.9718518519   7.25           3.453703704    2.25           0.1666666667   0.1416666667   0.385          0.02122222222  0.8266666667   5.555555556    141.6722222    0.6227938394   
395      I1         1.905555556    2.605555556    2.537037037    0.8992592593   0.9718518519   3.95           2.805555556    2.25           0.1666666667   0.1416666667   0.6783333333   1.082333333    0.9718518519   294.4444444    41.73888889    0.3829548404   
396      I1         1.968518519    2.605555556    2.611111111    0.02814814815  0.9718518519   2.85           2.25           2.25           2.833333333    0.008333333333 0.275          0.02122222222  0.9718518519   5.555555556    141.6722222    0.3940596398   
397      I1         1.968518519    2.668518519    2.537037037    0.7177777778   0.9718518519   5.05           2.805555556    1.694444444    0.8333333333   0.008333333333 0.6783333333   1.082333333    0.9718518519   16.66666667    8.427777778    0.3562545284   
398      I1         1.968518519    2.605555556    2.537037037    0.9355555556   0.9718518519   2.85           2.805555556    2.25           0.8333333333   0.008333333333 0.6783333333   1.082333333    0.9718518519   94.44444444    41.73888889    0.389830877    
399      I1         1.905555556    2.605555556    2.537037037    0.6814814815   0.02814814815  7.25           2.805555556    1.694444444    0.8333333333   0.008333333333 0.6783333333   0.06366666667  0.9718518519   5.555555556    8.427777778    0.395140843    
400      I1         1.968518519    2.668518519    2.611111111    0.06444444444  0.9718518519   5.05           2.712962963    2.527777778    0.1666666667   0.008333333333 0.935          1.082333333    0.9718518519   5.555555556    41.73888889    0.3597080036   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  et_alpha       wp_soil        wp_soil_sigma  neg_kge        
401      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3219395088   
402      I1         1.905555556    2.668518519    2.737037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3222916517   
403      I1         1.905555556    2.668518519    2.537037037    0.7068888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3266073359   
404      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.1261481481   5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.321813526    
405      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  6.04           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3266540084   
406      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.777777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3494814568   
407      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.777777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3225630413   
408      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.466666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3195361903   
409      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.02333333333  0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3239307518   
410      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.154          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3223536818   
411      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.1358222222   0.9718518519   5.555555556    41.73888889    0.3219468312   
412      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   35.55555556    41.73888889    0.3365569087   
413      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    56.72888889    0.3254932794   
414      I1         1.735555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3531503792   
415      I1         1.905555556    2.498518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3276682109   
416      I1         1.905555556    2.668518519    2.537037037    0.5108888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3265427925   
417      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.06           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3186819755   
418      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.277777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.4049458146   
419      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.277777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3218736762   
420      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    1.866666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3242379832   
421      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.8738518519   5.555555556    41.73888889    0.3719691402   
422      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3166442174   
423      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3115545864   
424      I1         1.905555556    2.668518519    2.637037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3221299861   
425      I1         1.905555556    2.668518519    2.537037037    0.6578888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3226912095   
426      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.07714814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3218741974   
427      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.545          2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3243167639   
428      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.652777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3256200728   
429      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.652777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3222296199   
430      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.316666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.320598458    
431      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.01583333333  0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3227178827   
432      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.1045         0.02122222222  0.9718518519   5.555555556    41.73888889    0.3218917883   
433      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.07852222222  0.9718518519   5.555555556    41.73888889    0.3219424868   
434      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   20.55555556    41.73888889    0.3286379079   
435      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    49.23388889    0.3238894487   
436      I1         1.820555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3361614369   
437      I1         1.905555556    2.583518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3248111453   
438      I1         1.905555556    2.668518519    2.537037037    0.5598888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3234400653   
439      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.555          2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3200480936   
440      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.402777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3481433491   
441      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.402777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3217778886   
442      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.016666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3231553553   
443      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.0008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3217063598   
444      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.0055         0.02122222222  0.9718518519   5.555555556    41.73888889    0.3224323076   
445      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9228518519   5.555555556    41.73888889    0.3332410901   
446      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3195516191   
447      I1         1.990555556    2.668518519    2.637037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3117676372   
448      I1         1.990555556    2.668518519    2.537037037    0.6578888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3137615186   
449      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.07714814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3115484575   
450      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.545          2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3140135717   
451      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.652777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3114877843   
452      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.652777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3114826178   
453      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.316666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3097718282   
454      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.01583333333  0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3116892651   
455      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.1045         0.02122222222  0.9718518519   5.555555556    41.73888889    0.3121521909   
456      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.07852222222  0.9718518519   5.555555556    41.73888889    0.3115530765   
457      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   20.55555556    41.73888889    0.3175514099   
458      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    49.23388889    0.3130865296   
459      I1         1.990555556    2.583518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3136338313   
460      I1         1.990555556    2.668518519    2.537037037    0.5598888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3116736542   
461      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.555          2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3094865545   
462      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.402777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3467599684   
463      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.402777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3117987862   
464      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.016666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3131038015   
465      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.0008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3120645846   
466      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.0055         0.02122222222  0.9718518519   5.555555556    41.73888889    0.3114195291   
467      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9228518519   5.555555556    41.73888889    0.3328825214   
468      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3096694219   
469      I1         1.990555556    2.668518519    2.587037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3116629936   
470      I1         1.990555556    2.668518519    2.537037037    0.6333888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3123195544   
471      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.05264814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.311550797    
472      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.2975         2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3129075084   
473      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3074599458   
474      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.590277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3115027135   
475      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.241666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3105714094   
476      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.01208333333  0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.311502716    
477      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.07975        0.02122222222  0.9718518519   5.555555556    41.73888889    0.3117919024   
478      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.04987222222  0.9718518519   5.555555556    41.73888889    0.3115537591   
479      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   13.05555556    41.73888889    0.3143800474   
480      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    45.48638889    0.3123594557   
481      I1         1.948055556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3162370829   
482      I1         1.990555556    2.626018519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3125809552   
483      I1         1.990555556    2.668518519    2.537037037    0.5843888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3113674395   
484      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.8025         2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3104688948   
485      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.465277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3246807194   
486      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.465277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3116489527   
487      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.091666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3123770151   
488      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.004583333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3119406544   
489      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.03025        0.02122222222  0.9718518519   5.555555556    41.73888889    0.3114328025   
490      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9473518519   5.555555556    41.73888889    0.3176626805   
491      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3106615571   
492      I1         1.990555556    2.668518519    2.587037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.307564517    
493      I1         1.990555556    2.668518519    2.537037037    0.6333888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3068795119   
494      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.05264814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3074166259   
495      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.2975         2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3089397222   
496      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.590277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3077256967   
497      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.241666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3067546046   
498      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.01208333333  0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3080785439   
499      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.07975        0.02122222222  0.9718518519   5.555555556    41.73888889    0.307124025    
500      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.04987222222  0.9718518519   5.555555556    41.73888889    0.3074637792   
501      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   13.05555556    41.73888889    0.3106503593   
502      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    45.48638889    0.3084307023   
503      I1         1.948055556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3137652789   
504      I1         1.990555556    2.626018519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3088997667   
505      I1         1.990555556    2.668518519    2.537037037    0.5843888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.308543947    
506      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.8025         2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3064225487   
507      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.465277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3072043082   
508      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.091666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.308068553    
509      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.004583333333 0.055          0.02122222222  0.9718518519   5.555555556    41.73888889    0.3071292879   
510      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.03025        0.02122222222  0.9718518519   5.555555556    41.73888889    0.3078979098   
511      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9473518519   5.555555556    41.73888889    0.3082957563   
512      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3063815885   
513      I1         1.990555556    2.668518519    2.587037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3064873522   
514      I1         1.990555556    2.668518519    2.537037037    0.6333888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3059161556   
515      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.05264814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.30634104     
516      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.2975         2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3078649728   
