%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  recession_b    neg_kge        
436      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.451          3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1996552058   
437      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.5            2.721666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2019495764   
438      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1957106698   
439      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.402777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.221134719    
440      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.794444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2004707111   
441      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1119444444   0.01833333333  1.124777778    2.287037037    0.2004707111   
442      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.067477778    2.287037037    0.2005694703   
443      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.162037037    0.2005760356   
444      I1         0.8761111111   2.668518519    3.22962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1950556153   
445      I1         0.8761111111   2.668518519    3.12962963     0.07714814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2150375777   
446      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.549          3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1976671627   
447      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.711666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1945579077   
448      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    3.023148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1984429643   
449      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.652777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2194679344   
450      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1269444444   0.01833333333  1.124777778    2.287037037    0.1950366487   
451      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.06783333333  1.124777778    2.287037037    0.2119704244   
452      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.412037037    0.1950054932   
453      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1937329556   
454      I1         0.8761111111   2.668518519    3.02962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1951226293   
455      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.451          3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1938999146   
456      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            2.721666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1967516368   
457      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1925332107   
458      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.402777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2256562907   
459      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.794444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1950366487   
460      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1119444444   0.01833333333  1.124777778    2.287037037    0.1950366487   
461      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.067477778    2.287037037    0.1952625652   
462      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.898148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.162037037    0.19510106     
463      I1         0.8761111111   2.668518519    3.22962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1923773993   
464      I1         0.8761111111   2.668518519    3.12962963     0.07714814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2171725428   
465      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.549          3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1961245162   
466      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.711666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1917155319   
467      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.652777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2067473556   
468      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1269444444   0.01833333333  1.124777778    2.287037037    0.1925332107   
469      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.06783333333  1.124777778    2.287037037    0.2093099272   
470      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.412037037    0.1927652863   
471      I1         0.7911111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1949951821   
472      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1888358024   
473      I1         0.8761111111   2.668518519    3.02962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1927559665   
474      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.451          3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1903671326   
475      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            2.721666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1947704228   
476      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.193215243    
477      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.402777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2316225882   
478      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.794444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1925332107   
479      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1119444444   0.01833333333  1.124777778    2.287037037    0.1925332107   
480      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.067477778    2.287037037    0.1929455086   
481      I1         0.8761111111   2.668518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.162037037    0.1923325964   
482      I1         0.9611111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1927672718   
483      I1         0.8761111111   2.583518519    3.22962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1891525444   
484      I1         0.8761111111   2.583518519    3.12962963     0.07714814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2077699924   
485      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.549          3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1904975079   
486      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.711666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1887983622   
487      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.652777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2164802852   
488      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1269444444   0.01833333333  1.124777778    2.287037037    0.1888358024   
489      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.06783333333  1.124777778    2.287037037    0.2061589781   
490      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.412037037    0.1885878136   
491      I1         0.7911111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1903518535   
492      I1         0.8761111111   2.498518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.190412361    
493      I1         0.8761111111   2.583518519    3.02962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1886928675   
494      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.451          3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1888411613   
495      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            2.721666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1900831395   
496      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1862904354   
497      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.402777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2147322529   
498      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.794444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1888358024   
499      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1119444444   0.01833333333  1.124777778    2.287037037    0.1888358024   
500      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.067477778    2.287037037    0.1889117189   
501      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.773148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.162037037    0.1891910907   
502      I1         0.9611111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1875425882   
503      I1         0.8761111111   2.583518519    3.22962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1863921528   
504      I1         0.8761111111   2.583518519    3.12962963     0.07714814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.212077607    
505      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.549          3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1894785002   
506      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.711666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1856781101   
507      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.652777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2002953129   
508      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1269444444   0.01833333333  1.124777778    2.287037037    0.1862904354   
509      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.06783333333  1.124777778    2.287037037    0.2037093347   
510      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.412037037    0.1865383154   
511      I1         0.7911111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1905929001   
512      I1         0.8761111111   2.498518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1844749536   
513      I1         0.8761111111   2.583518519    3.02962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1863193767   
514      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.451          3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1847012785   
515      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            2.721666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1883710286   
516      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.523148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.190580521    
517      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.402777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.2241464626   
518      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.794444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1862904354   
519      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1119444444   0.01833333333  1.124777778    2.287037037    0.1862904354   
520      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.067477778    2.287037037    0.1866259112   
521      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.162037037    0.1861248209   
522      I1         0.9186111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1864574661   
523      I1         0.8761111111   2.626018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.189122542    
524      I1         0.8761111111   2.583518519    3.17962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1863215809   
525      I1         0.8761111111   2.583518519    3.12962963     0.05264814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1971557325   
526      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5245         3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1876758856   
527      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.464166667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.185869821    
528      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.710648148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1870621578   
529      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.590277778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1869214139   
530      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1231944444   0.01833333333  1.124777778    2.287037037    0.1862904354   
531      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.04308333333  1.124777778    2.287037037    0.1939707419   
532      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.349537037    0.1864053001   
533      I1         0.8336111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1875907943   
534      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1847454599   
535      I1         0.8761111111   2.583518519    3.07962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1862915489   
536      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.4755         3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1853051316   
537      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            2.969166667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1871140947   
538      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.585648148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1871662076   
539      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.465277778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.19911624     
540      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.869444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1862904354   
541      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1156944444   0.01833333333  1.124777778    2.287037037    0.1862904354   
542      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.096127778    2.287037037    0.1864577632   
543      I1         0.8761111111   2.583518519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.224537037    0.1861960645   
544      I1         0.9186111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1849742847   
545      I1         0.8761111111   2.541018519    3.17962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1848778845   
546      I1         0.8761111111   2.541018519    3.12962963     0.05264814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1940235913   
547      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5245         3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1856188413   
548      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.464166667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.184532023    
549      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.710648148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1864268662   
550      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.590277778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1890810933   
551      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1231944444   0.01833333333  1.124777778    2.287037037    0.1847454599   
552      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.04308333333  1.124777778    2.287037037    0.1925657163   
553      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.349537037    0.1846976649   
554      I1         0.8336111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1859773498   
555      I1         0.8761111111   2.541018519    3.07962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1846572389   
556      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.4755         3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.184301813    
557      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            2.969166667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.185326251    
558      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.585648148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1845837192   
559      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.465277778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1939174915   
560      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.869444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1847454599   
561      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1156944444   0.01833333333  1.124777778    2.287037037    0.1847454599   
562      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.096127778    2.287037037    0.1848299572   
563      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.224537037    0.1848271576   
564      I1         0.8973611111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1847170593   
565      I1         0.8761111111   2.562268519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1853559451   
566      I1         0.8761111111   2.541018519    3.15462963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1848056274   
567      I1         0.8761111111   2.541018519    3.12962963     0.04039814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1888738068   
568      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.51225        3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1851269046   
569      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.340416667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1846055125   
570      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.679398148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1854421606   
571      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.559027778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1852985597   
572      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.981944444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1847454599   
573      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1213194444   0.01833333333  1.124777778    2.287037037    0.1847454599   
574      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.03070833333  1.124777778    2.287037037    0.1884414977   
575      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.139102778    2.287037037    0.1847045694   
576      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.318287037    0.1847175384   
577      I1         0.8548611111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1851334492   
578      I1         0.8761111111   2.519768519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1844545135   
579      I1         0.8761111111   2.541018519    3.10462963     0.02814814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1846963171   
580      I1         0.8761111111   2.541018519    3.12962963     0.01589814815  0.5            3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1816378959   
581      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.48775        3.216666667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1844714822   
582      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.092916667    2.648148148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1849888952   
583      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.616898148    2.527777778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1844246956   
584      I1         0.8761111111   2.541018519    3.12962963     0.02814814815  0.5            3.216666667    2.648148148    2.496527778    2.944444444    0.1194444444   0.01833333333  1.124777778    2.287037037    0.1876252538   
