%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  et_scale       et_alpha       neg_kge        
405      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.6933864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2515866694   
406      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   7.817758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2593872427   
407      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.640442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2976467674   
408      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    2.106161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.251587366    
409      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    2.029465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2511056239   
410      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.04497339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2531810522   
411      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.8578400182   0.5637052009   1.364128366    0.7628869084   0.249832483    
412      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.6783052009   1.364128366    0.7628869084   0.2521268972   
413      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.534128366    0.7628869084   0.2969587136   
414      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.8608869084   0.2988067965   
415      I1         1.641396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2558975936   
416      I1         1.811396034    2.459135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2515850411   
417      I1         1.811396034    2.629135782    3.660473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.3011889077   
418      I1         1.811396034    2.629135782    3.860473881    0.3380845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2535706161   
419      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.4973864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.251588288    
420      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2434688272   
421      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.140442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.280426902    
422      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.606161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2515876775   
423      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.429465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2513120956   
424      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.01497339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2500252295   
425      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.6598400182   0.5637052009   1.364128366    0.7628869084   0.2552246641   
426      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.4491052009   1.364128366    0.7628869084   0.251358978    
427      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.194128366    0.7628869084   0.2796729376   
428      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.6648869084   0.2821382231   
429      I1         1.896396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2571001776   
430      I1         1.811396034    2.629135782    3.960473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2579839387   
431      I1         1.811396034    2.629135782    3.860473881    0.4850845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.250773908    
432      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.6443864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.251587074    
433      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   7.322758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2554635063   
434      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.515442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2719707054   
435      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.981161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2515874143   
436      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.879465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2515603335   
437      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.03747339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.252820279    
438      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.8083400182   0.5637052009   1.364128366    0.7628869084   0.2504773914   
439      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.6210052009   1.364128366    0.7628869084   0.2518079511   
440      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.449128366    0.7628869084   0.2693308612   
441      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.8118869084   0.2701102879   
442      I1         1.726396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2506404865   
443      I1         1.811396034    2.544135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2515863926   
444      I1         1.811396034    2.629135782    3.760473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2576960044   
445      I1         1.811396034    2.629135782    3.860473881    0.3870845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2525202535   
446      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5463864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2515878833   
447      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2476640697   
448      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.265442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2500230302   
449      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.731161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2515875641   
450      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.579465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2512581912   
451      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02247339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2506130273   
452      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7093400182   0.5637052009   1.364128366    0.7628869084   0.253168183    
453      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5064052009   1.364128366    0.7628869084   0.2514439989   
454      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.279128366    0.7628869084   0.2533242838   
455      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.827758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7138869084   0.253743533    
456      I1         1.896396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2532422716   
457      I1         1.811396034    2.629135782    3.960473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2539700719   
458      I1         1.811396034    2.629135782    3.860473881    0.4850845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2468663206   
459      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.6443864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.247663677    
460      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.515442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2683928021   
461      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.981161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.247664006    
462      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.879465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2476086967   
463      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.03747339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2488875632   
464      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.8083400182   0.5637052009   1.364128366    0.7628869084   0.246559504    
465      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.6210052009   1.364128366    0.7628869084   0.2478679929   
466      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.449128366    0.7628869084   0.2655350235   
467      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.8118869084   0.2663231622   
468      I1         1.726396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2466993491   
469      I1         1.811396034    2.544135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2476629807   
470      I1         1.811396034    2.629135782    3.760473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2541401868   
471      I1         1.811396034    2.629135782    3.860473881    0.3870845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2485831597   
472      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5463864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2476644625   
473      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.265442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2463936888   
474      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.731161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2476641545   
475      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.579465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2473571713   
476      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02247339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2467030369   
477      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7093400182   0.5637052009   1.364128366    0.7628869084   0.2492474701   
478      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5064052009   1.364128366    0.7628869084   0.2475366508   
479      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.279128366    0.7628869084   0.2495758033   
480      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   6.332758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7138869084   0.2500073948   
481      I1         1.896396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2491227319   
482      I1         1.811396034    2.629135782    3.960473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2496750628   
483      I1         1.811396034    2.629135782    3.860473881    0.4850845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2426863665   
484      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.6443864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.243468447    
485      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.515442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.264571063    
486      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.981161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2434687645   
487      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.879465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2433057094   
488      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.03747339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.244673838    
489      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.8083400182   0.5637052009   1.364128366    0.7628869084   0.2423653633   
490      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.6210052009   1.364128366    0.7628869084   0.24365243     
491      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.449128366    0.7628869084   0.2614871133   
492      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.8118869084   0.2622814738   
493      I1         1.726396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2424872334   
494      I1         1.811396034    2.544135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2434677233   
495      I1         1.811396034    2.629135782    3.760473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2503459268   
496      I1         1.811396034    2.629135782    3.860473881    0.3870845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2443751404   
497      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5463864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2434692074   
498      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2390713666   
499      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.265442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2425719101   
500      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.731161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2434689107   
501      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.579465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2431837633   
502      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02247339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2425025081   
503      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7093400182   0.5637052009   1.364128366    0.7628869084   0.2450603765   
504      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5064052009   1.364128366    0.7628869084   0.2433609639   
505      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.279128366    0.7628869084   0.2455673922   
506      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.837758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7138869084   0.2460126688   
507      I1         1.896396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2448619579   
508      I1         1.811396034    2.629135782    3.960473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.245147664    
509      I1         1.811396034    2.629135782    3.860473881    0.4850845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2383132676   
510      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.6443864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2390710043   
511      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.515442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2603921447   
512      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.981161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2390713059   
513      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.879465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2389408434   
514      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.03747339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2402719237   
515      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.8083400182   0.5637052009   1.364128366    0.7628869084   0.237974657    
516      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.6210052009   1.364128366    0.7628869084   0.239230743    
517      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.449128366    0.7628869084   0.2572505983   
518      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.8118869084   0.2580521258   
519      I1         1.726396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2380420938   
520      I1         1.811396034    2.544135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.239070262    
521      I1         1.811396034    2.629135782    3.760473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2464441663   
522      I1         1.811396034    2.629135782    3.860473881    0.3870845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2399560053   
523      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5463864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2390717289   
524      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   4.847758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.234931125    
525      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.265442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2388688093   
526      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.731161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2390714473   
527      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.579465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2387843013   
528      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02247339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2381661216   
529      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7093400182   0.5637052009   1.364128366    0.7628869084   0.2406651614   
530      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5064052009   1.364128366    0.7628869084   0.2389865232   
531      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.279128366    0.7628869084   0.2414126814   
532      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   5.342758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7138869084   0.2418737848   
533      I1         1.896396034    2.629135782    3.860473881    0.4360845678   0.5953864639   4.847758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2408212695   
534      I1         1.811396034    2.629135782    3.960473881    0.4360845678   0.5953864639   4.847758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2408351249   
535      I1         1.811396034    2.629135782    3.860473881    0.4850845678   0.5953864639   4.847758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2341880134   
536      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.6443864639   4.847758737    2.390442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.234930783    
537      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   4.847758737    2.515442615    1.856161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.256651527    
538      I1         1.811396034    2.629135782    3.860473881    0.4360845678   0.5953864639   4.847758737    2.390442615    1.981161031    1.729465576    0.02997339331  0.7588400182   0.5637052009   1.364128366    0.7628869084   0.2349310266   
