%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil neg_kge        
600      I1         2.480941358    3.154320988    4.990740741    0.6577376543   0.4762561728   5.048472222    2.463888889    0.1490740741   3.75           0.1056346756   
601      I1         2.480941358    3.154320988    4.990740741    0.6577376543   0.4640061728   5.048472222    2.501388889    0.1490740741   3.75           0.105585794    
602      I1         2.480941358    3.154320988    4.990740741    0.6577376543   0.4640061728   5.048472222    2.463888889    0.1490740741   3.80625        0.105929642    
603      I1         2.480941358    3.129320988    4.990740741    0.6577376543   0.4640061728   5.048472222    2.463888889    0.1490740741   3.75           0.1055970658   
604      I1         2.480941358    3.154320988    4.971990741    0.6577376543   0.4640061728   5.048472222    2.463888889    0.1490740741   3.75           0.1057394756   
605      I1         2.480941358    3.154320988    4.990740741    0.6454876543   0.4640061728   5.048472222    2.463888889    0.1490740741   3.75           0.1075175888   
606      I1         2.480941358    3.154320988    4.990740741    0.6577376543   0.4517561728   5.048472222    2.463888889    0.1490740741   3.75           0.106210195    
607      I1         2.480941358    3.154320988    4.990740741    0.6577376543   0.4640061728   4.924722222    2.463888889    0.1490740741   3.75           0.1055709082   
608      I1         2.480941358    3.154320988    4.990740741    0.6577376543   0.4640061728   5.048472222    2.426388889    0.1490740741   3.75           0.1061720353   
609      I1         2.480941358    3.154320988    4.990740741    0.6577376543   0.4640061728   5.048472222    2.463888889    0.1471990741   3.75           0.1056749626   
610      I1         2.480941358    3.154320988    4.990740741    0.6577376543   0.4640061728   5.048472222    2.463888889    0.1490740741   3.69375        0.1067099062   
